FFT_analysis (Idc=2e-06) X,FFT_analysis (Idc=2e-06) YRe,FFT_analysis (Idc=2e-06) YReImag
4081000000,7.615371476601684e-09,-3.519816282355627e-09
4081500000,7.598691038775787e-09,-3.472176919749979e-09
4082000000,7.584486088100254e-09,-3.43378369283176e-09
4082500000,7.572082485530263e-09,-3.404587841631069e-09
4083000000,7.560826334281614e-09,-3.384493331016255e-09
4083500000,7.550085781007555e-09,-3.37346861565279e-09
4084000000,1.616226127602886e-06,2.470953862017906e-06
4084500000,7.527613833379079e-09,-3.377732675136645e-09
4085000000,7.514577636653702e-09,-3.392671152885791e-09
4085500000,7.499684022423562e-09,-3.415902963176976e-09
4086000000,7.482323908405283e-09,-3.447132246408552e-09
4086500000,7.461984196277802e-09,-3.486077349692836e-09
4087000000,7.438163516444982e-09,-3.532436469713399e-09
4087500000,7.410345526565694e-09,-3.585887316986244e-09
4088000000,1.508387456234807e-07,-1.048992913857126e-07
4088500000,7.341138685868925e-09,-3.712679940278933e-09
4089000000,7.298881118139899e-09,-3.785220811211028e-09
4089500000,7.250977264530941e-09,-3.863387957889834e-09
4090000000,7.197104949460592e-09,-3.946740280357693e-09
4090500000,7.136936638576605e-09,-4.034859168848877e-09
4091000000,7.070175899221002e-09,-4.127313226674547e-09
4091500000,6.996529966170385e-09,-4.223624448112556e-09
4092000000,4.82703728120108e-08,1.867666674977925e-08
4092500000,6.827704929174762e-09,-4.426123433261557e-09
4093000000,6.732168423599722e-09,-4.531326053745735e-09
4093500000,6.628951757167069e-09,-4.638536564027353e-09
4094000000,6.517968601394824e-09,-4.747289436477117e-09
4094500000,6.399122457825646e-09,-4.857121129320537e-09
4095000000,6.272340608046567e-09,-4.967573906208043e-09
4095500000,6.137603122762251e-09,-5.078158224703273e-09
4096000000,1.125835785163029e-07,-8.617134167451714e-08
4096500000,5.844029988644768e-09,-5.298120872807855e-09
4097000000,5.685305732762215e-09,-5.406611431683065e-09
4097500000,5.518644449666841e-09,-5.513487164588223e-09
4098000000,5.344119026437066e-09,-5.618401080130437e-09
4098500000,5.161786893322299e-09,-5.720949945021026e-09
4099000000,4.971725492398079e-09,-5.820746880351752e-09
4099500000,4.774055905116e-09,-5.917390573038635e-09
4100000000,9.84489462282723e-07,-5.717947810349258e-07
4100500000,4.356448322709735e-09,-6.099703980640916e-09
4101000000,4.136773551244752e-09,-6.184925109551888e-09
4101500000,3.909967165940483e-09,-6.265680347574524e-09
4102000000,3.676164391908741e-09,-6.341637947862757e-09
4102500000,3.435527131207724e-09,-6.412495099970252e-09
4103000000,3.188201400801069e-09,-6.47794387483407e-09
4103500000,2.934363394578352e-09,-6.537732791593756e-09
4104000000,1.497499155037287e-07,4.757181630666135e-08
4104500000,2.407723364016847e-09,-6.638966166200288e-09
4105000000,2.135200151181645e-09,-6.679902586014763e-09
4105500000,1.856844427398625e-09,-6.714008054065148e-09
4106000000,1.572800424285596e-09,-6.740996969017133e-09
4106500000,1.283270216315335e-09,-6.760600324610986e-09
4107000000,9.884536949121078e-10,-6.772555266794683e-09
4107500000,6.885380864595857e-10,-6.776642846909443e-09
4108000000,-2.162273370699978e-08,6.746910789230733e-08
4108500000,7.431584866414232e-11,-6.760020498868182e-09
4109000000,-2.396334066057525e-10,-6.738820396280437e-09
4109500000,-5.578114993127182e-10,-6.708741016213858e-09
4110000000,-8.800081046269691e-10,-6.66948941132649e-09
4110500000,-1.205976652525618e-09,-6.620821488918216e-09
4111000000,-1.535463403827562e-09,-6.56249150607954e-09
4111500000,-1.86824729757417e-09,-6.494271385138855e-09
4112000000,6.351132038505968e-08,7.301654828193568e-09
4112500000,-2.542460850552023e-09,-6.327167714129212e-09
4113000000,-2.883359143990364e-09,-6.227771440083458e-09
4113500000,-3.226414766166065e-09,-6.117565426418833e-09
4114000000,-3.571312150319562e-09,-5.996295754662964e-09
4114500000,-3.917746446532501e-09,-5.863741843978104e-09
4115000000,-4.265393286554922e-09,-5.719681603243449e-09
4115500000,-4.613950302461413e-09,-5.563875869063526e-09
4116000000,-1.558619388574017e-07,5.297771971835086e-07
4116500000,-5.312268009909021e-09,-5.216278833656007e-09
4117000000,-5.661332570862274e-09,-5.023989400640439e-09
4117500000,-6.009858212665204e-09,-4.819090286763634e-09
4118000000,-6.357389172470965e-09,-4.60135412960377e-09
4118500000,-6.703490347898671e-09,-4.370586613800045e-09
4119000000,-7.047709894641889e-09,-4.126601574955431e-09
4119500000,-7.389581745431336e-09,-3.869181729537891e-09
4120000000,4.794899592215755e-08,-1.350929973306975e-07
4120500000,-8.064226291250728e-09,-3.313539357643521e-09
4121000000,-8.395911778971965e-09,-3.015028084696797e-09
4121500000,-8.723168081293313e-09,-2.702542213270432e-09
4122000000,-9.045402880189973e-09,-2.376002298415789e-09
4122500000,-9.362035967222023e-09,-2.035328913077048e-09
4123000000,-9.67247151546905e-09,-1.680465642304429e-09
4123500000,-9.97606091298665e-09,-1.311362428071934e-09
4124000000,-9.911494290651975e-08,-5.066856846541854e-08
4124500000,-1.056032429270353e-08,-5.304204657552054e-10
4125000000,-1.083962222883365e-08,-1.186733320542167e-10
4125500000,-1.110944187628697e-08,3.072251123685236e-10
4126000000,-1.136910321831888e-08,7.471447889548614e-10
4126500000,-1.16178921272327e-08,1.200960155351543e-09
4127000000,-1.185508535574701e-08,1.668510769059424e-09
4127500000,-1.207991502181046e-08,2.149565627241831e-09
4128000000,3.349039295756742e-10,-3.684547003999541e-08
4128500000,-1.248961610591367e-08,3.151351843992607e-09
4129000000,-1.267297537532679e-08,3.671411709717126e-09
4129500000,-1.284093668185584e-08,4.203785862420504e-09
4130000000,-1.299278044573244e-08,4.748067359320315e-09
4130500000,-1.312772765237574e-08,5.303810908295135e-09
4131000000,-1.324499122430233e-08,5.870515323153499e-09
4131500000,-1.334381153865157e-08,6.447533785685585e-09
4132000000,-8.835048205735055e-07,-1.842181174285687e-07
4132500000,-1.348316252364686e-08,7.630362381333883e-09
4133000000,-1.352229138098604e-08,8.234777954594959e-09
4133500000,-1.35400029019355e-08,8.846751485266909e-09
4134000000,-1.353568158347182e-08,9.465485110979171e-09
4134500000,-1.350868153701573e-08,1.009007543458863e-08
4135000000,-1.345838728074919e-08,1.07195818574759e-08
4135500000,-1.338425474282576e-08,1.135294470173314e-08
4136000000,2.708055714877208e-07,4.196878670861421e-08
4136500000,-1.316230687573421e-08,1.262691695055043e-08
4137000000,-1.301379234148221e-08,1.326530784550224e-08
4137500000,-1.283976674476802e-08,1.390298256107101e-08
4138000000,-1.263996186614105e-08,1.453874265771053e-08
4138500000,-1.2414194132485e-08,1.517129979858952e-08
4139000000,-1.216236122416776e-08,1.579935423085187e-08
4139500000,-1.188446593746893e-08,1.642161597932044e-08
4140000000,9.988867769767229e-09,-7.245660744025268e-08
4140500000,-1.125055105791162e-08,1.76433153276824e-08
4141000000,-1.089485618848773e-08,1.824010737884159e-08
4141500000,-1.05137443779959e-08,1.882569371747073e-08
4142000000,-1.010753938535184e-08,1.939874520319505e-08
4142500000,-9.676693556131578e-09,1.995791123255181e-08
4143000000,-9.221746580835024e-09,2.050186161760828e-08
4143500000,-8.74332301687621e-09,2.102932643014412e-08
4144000000,6.529618089313711e-08,1.760052037178317e-08
4144500000,-7.718965598572075e-09,2.202958467369909e-08
4145000000,-7.174646362913474e-09,2.249996411866028e-08
4145500000,-6.610193079972855e-09,2.294900362217476e-08
4146000000,-6.026606648959075e-09,2.337560767649087e-08
4146500000,-5.424972617261309e-09,2.377877432614332e-08
4147000000,-4.806432068588773e-09,2.415757317400673e-08
4147500000,-4.17211590550618e-09,2.451114743901864e-08
4148000000,-7.832566825766617e-08,-4.337658701071864e-07
4148500000,-2.861306030139563e-09,2.513957583090601e-08
4149000000,-2.187236480748429e-09,2.541302927546492e-08
4149500000,-1.502349215855982e-09,2.565854767609857e-08
4150000000,-8.079469503812692e-10,2.587553327763526e-08
4150500000,-1.053142094731809e-10,2.606346507221567e-08
4151000000,6.042170996418752e-10,2.622184919612332e-08
4151500000,1.319317075154564e-09,2.635021635363018e-08
4152000000,-1.662732671272342e-07,1.989254455597813e-07
4152500000,2.760436792256645e-09,2.651541477394468e-08
4153000000,3.48348593241069e-09,2.655145816385883e-08
4153500000,4.206117100012271e-09,2.655616064478615e-08
4154000000,4.926650313408605e-09,2.652939118765089e-08
4154500000,5.643418766966808e-09,2.647114156137717e-08
4155000000,6.354728801164231e-09,2.638150790469941e-08
4155500000,7.058881277179431e-09,2.626066079133793e-08
4156000000,5.765718106812386e-09,5.107578837856285e-08
4156500000,8.438866797300269e-09,2.592691821589286e-08
4157000000,9.111291503337766e-09,2.571497695018293e-08
4157500000,9.769867599125065e-09,2.547380403064561e-08
4158000000,1.041295821382358e-08,2.520417977528722e-08
4158500000,1.103901330015783e-08,2.490696389480429e-08
4159000000,1.164653723681474e-08,2.45831150451518e-08
4159500000,1.223406362809136e-08,2.423364670593501e-08
4160000000,2.685163021097086e-09,8.890634019724534e-08
4160500000,1.334376577566625e-08,2.346253065457959e-08
4161000000,1.386331785321595e-08,2.304341866193124e-08
4161500000,1.435775842546049e-08,2.260368604946704e-08
4162000000,1.482599555895835e-08,2.214480416536948e-08
4162500000,1.526702580012505e-08,2.166827872818549e-08
4163000000,1.567994419309833e-08,2.117567217646421e-08
4163500000,1.606389653206195e-08,2.066861310151242e-08
4164000000,1.646579843548176e-08,5.209319790600313e-08
4164500000,1.674230525567858e-08,1.96177376802565e-08
4165000000,1.703560033407919e-08,1.907743964706681e-08
4165500000,1.729768413853094e-08,1.852953245577691e-08
4166000000,1.752828946701136e-08,1.79757987590108e-08
4166500000,1.772719724362532e-08,1.74180085977795e-08
4167000000,1.789429396895258e-08,1.685794362191769e-08
4167500000,1.802953540445611e-08,1.629744550708992e-08
4168000000,-3.544343706599277e-07,-8.619405900738792e-07
4168500000,1.820504046851213e-08,1.518209500870047e-08
4169000000,1.824583224647166e-08,1.463083970764612e-08
4169500000,1.825569650368326e-08,1.408623009849569e-08
4170000000,1.823518140896896e-08,1.354999960826449e-08
4170500000,1.818487678351151e-08,1.302386265752404e-08
4171000000,1.810547778892105e-08,1.250949538009728e-08
4171500000,1.799781230407164e-08,1.200857928148357e-08
4172000000,-4.902391288700787e-08,-6.968091315161186e-09
4172500000,1.770131065245389e-08,1.105318961663828e-08
4173000000,1.751461289484822e-08,1.060164089325434e-08
4173500000,1.730377514882437e-08,1.016944963280301e-08
4174000000,1.707005452576437e-08,9.757875760203456e-09
4174500000,1.68147602199534e-08,9.368133218140543e-09
4175000000,1.653926031548657e-08,9.001350165444301e-09
4175500000,1.624501477887492e-08,8.658557410229679e-09
4176000000,-7.086227666147247e-08,-2.673380477977738e-08
4176500000,1.560608028495767e-08,8.048714485280987e-09
4177000000,1.52644827828842e-08,7.783236351417342e-09
4177500000,1.491028078661742e-08,7.545019361649579e-09
4178000000,1.454505711157978e-08,7.334621476482791e-09
4178500000,1.417045316097089e-08,7.152536881630513e-09
4179000000,1.378813052460554e-08,6.999160645963619e-09
4179500000,1.339977215778425e-08,6.874737797651462e-09
4180000000,-1.116071780002144e-07,-4.389576610849318e-08
4180500000,1.261152611850466e-08,6.713581479982335e-09
4181000000,1.221487009064617e-08,6.676962202029741e-09
4181500000,1.181879807157942e-08,6.669562112720402e-09
4182000000,1.142489734957749e-08,6.691233369082528e-09
4182500000,1.103476248333517e-08,6.741722827112196e-09
4183000000,1.06499630049623e-08,6.820716661749366e-09
4183500000,1.027201067450261e-08,6.927794736143312e-09
4184000000,1.399823660402977e-06,-1.125427725207881e-06
4184500000,9.542987192273992e-09,7.224329739008694e-09
4185000000,9.19475836337805e-09,7.41257225673894e-09
4185500000,8.859257944464672e-09,7.626491028546305e-09
4186000000,8.537859457063225e-09,7.865369491851694e-09
4186500000,8.231886497029646e-09,8.128348949269225e-09
4187000000,7.942598271415885e-09,8.41450763244049e-09
4187500000,7.671141021882597e-09,8.722874632008086e-09
4188000000,2.810990475052744e-08,1.097351383482586e-08
4188500000,7.18638555312167e-09,9.402065880510812e-09
4189000000,6.975154712108516e-09,9.770750658406652e-09
4189500000,6.785926406102927e-09,1.015722702395401e-08
4190000000,6.619604967978461e-09,1.05603247570875e-08
4190500000,6.476997809409112e-09,1.097879733757556e-08
4191000000,6.358844639939323e-09,1.141136565984004e-08
4191500000,6.265787514055952e-09,1.185676264063624e-08
4192000000,4.723494810036206e-08,-4.992258742632865e-08
4192500000,6.157382928048593e-09,1.278055960977332e-08
4193000000,6.143050587798093e-09,1.325630023663063e-08
4193500000,6.155759251318657e-09,1.373943973887806e-08
4194000000,6.19585483685748e-09,1.422859011955035e-08
4194500000,6.263564983834633e-09,1.47223704007554e-08
4195000000,6.359047387739101e-09,1.521939263249607e-08
4195500000,6.482402577725418e-09,1.571832992852899e-08
4196000000,6.712310827747458e-08,-1.442078753158892e-08
4196500000,6.812724749217253e-09,1.671637108705809e-08
4197000000,7.019607286066008e-09,1.721275642319999e-08
4197500000,7.254062751230124e-09,1.770567741088681e-08
4198000000,7.51588144615436e-09,1.819382373325621e-08
4198500000,7.80480201513167e-09,1.867591829655491e-08
4199000000,8.12048751663052e-09,1.91507141574873e-08
4199500000,8.462637171954562e-09,1.961691836441609e-08
4200000000,-2.889465855613056e-06,-1.361393017131582e-05
4200500000,9.223855087507654e-09,2.051911421538871e-08
4201000000,9.641999756231028e-09,2.095285150389959e-08
4201500000,1.00846313918652e-08,2.137357540196697e-08
4202000000,1.055102131336537e-08,2.178014795437246e-08
4202500000,1.104052026419002e-08,2.217157605353423e-08
4203000000,1.155244600275889e-08,2.254688086420084e-08
4203500000,1.208613783749904e-08,2.290509844226606e-08
4204000000,-1.710642890931287e-07,1.351149943827851e-07
4204500000,1.321569988954167e-08,2.356666172923829e-08
4205000000,1.380999229972522e-08,2.386820514568183e-08
4205500000,1.442291138070892e-08,2.41491598223415e-08
4206000000,1.505355402452984e-08,2.440871881130177e-08
4206500000,1.570101876147375e-08,2.4646133976214e-08
4207000000,1.636438631682347e-08,2.486069985017242e-08
4207500000,1.704269681239224e-08,2.505170577585854e-08
4208000000,4.544145017992815e-08,4.265341376612142e-08
4208500000,1.844028365553101e-08,2.536069741902133e-08
4209000000,1.91574830477744e-08,2.547755684735565e-08
4209500000,1.988561713202649e-08,2.556860197610217e-08
4210000000,2.062361807468544e-08,2.563340088827638e-08
4210500000,2.137041795419616e-08,2.567153856556658e-08
4211000000,2.212494456619532e-08,2.568264564661699e-08
4211500000,2.288605858409038e-08,2.56663895592771e-08
4212000000,-4.566288938324048e-08,1.687295142675097e-07
4212500000,2.442384564756742e-08,2.555071902038219e-08
4213000000,2.519823785498251e-08,2.545095831170332e-08
4213500000,2.597477638253691e-08,2.532298821628259e-08
4214000000,2.675237379106204e-08,2.516676281197113e-08
4214500000,2.752991467482841e-08,2.498222976765233e-08
4215000000,2.830628710549059e-08,2.476937830442844e-08
4215500000,2.908034045690846e-08,2.452829857962228e-08
4216000000,7.583791718412987e-07,7.372452134535502e-07
4216500000,3.061720005008569e-08,2.396163669103464e-08
4217000000,3.137791563420115e-08,2.363645503191772e-08
4217500000,3.213195745873734e-08,2.328362693281722e-08
4218000000,3.287832184507075e-08,2.290339235589884e-08
4218500000,3.361594939769789e-08,2.249605053415054e-08
4219000000,3.434380439820268e-08,2.206192907425448e-08
4219500000,3.506088669312829e-08,2.160147403513293e-08
4220000000,-3.247626276817562e-07,-1.587696625707659e-07
4220500000,3.645866166424556e-08,2.060292130676963e-08
4221000000,3.71375105404537e-08,2.006580390328749e-08
4221500000,3.780169607316287e-08,1.950421338031864e-08
4222000000,3.845034976845267e-08,1.891863698419203e-08
4222500000,3.908256668957054e-08,1.830966094981909e-08
4223000000,3.969748135292457e-08,1.767790579132095e-08
4223500000,4.029429876928187e-08,1.702403075368724e-08
4224000000,4.561241304059343e-08,1.938642890603772e-08
4224500000,4.14302384069094e-08,1.565260963541754e-08
4225000000,4.196786062513543e-08,1.493645643723943e-08
4225500000,4.24842965540666e-08,1.420108640597851e-08
4226000000,4.297884116204386e-08,1.344724616461369e-08
4226500000,4.345083828034925e-08,1.267575380191152e-08
4227000000,4.389966447653346e-08,1.188744965212519e-08
4227500000,4.43247691523618e-08,1.108316333362849e-08
4228000000,-9.536070478455212e-08,-7.446107164258128e-10
4228500000,4.510151789393793e-08,9.430264743036226e-09
4229000000,4.545213290769827e-08,8.583394869507936e-09
4229500000,4.577704145231962e-08,7.724150835245248e-09
4230000000,4.607580031795267e-08,6.853453368123695e-09
4230500000,4.63480358626931e-08,5.97224010406612e-09
4231000000,4.659340636928888e-08,5.081471142956599e-09
4231500000,4.681160806519807e-08,4.182095659144649e-09
4232000000,9.377552815985084e-08,2.092199069115837e-07
4232500000,4.716568391994478e-08,2.361441630053858e-09
4233000000,4.730106875971506e-08,1.442057920700113e-09
4233500000,4.740847114259013e-08,5.179160815985796e-10
4234000000,4.748778971674571e-08,-4.099852307205866e-10
4234500000,4.753895314808419e-08,-1.340701791718906e-09
