FFT_analysis X,FFT_analysis YRe,FFT_analysis YReImag
5137000000,1.123258894402121e-14,-3.49759544108869e-15
5137500000,8.959736692466336e-15,-3.054859579510361e-15
5138000000,8.625055439624515e-15,2.377878795881815e-17
5138500000,9.330015408698752e-15,4.887633399330953e-15
5139000000,1.331249793031138e-14,2.569978557542137e-15
5139500000,-7.027473893860609e-15,2.713249869608389e-14
5140000000,4.259281981638406e-09,-8.697670721308232e-08
5140500000,-2.661571026850703e-14,-8.812075091940466e-15
5141000000,4.738377498510987e-15,-1.260329167484336e-14
5141500000,1.779120164973829e-15,-1.101236285683114e-14
5142000000,5.297754057867719e-15,-7.926875518872336e-15
5142500000,1.091834293418536e-14,-7.150859355690634e-15
5143000000,9.89792041271453e-15,-1.16524358823988e-14
5143500000,2.999404340606003e-14,2.179816427659844e-14
5144000000,5.550551049873715e-08,-2.961000111838569e-08
5144500000,-2.124831901159857e-14,2.976336252855869e-14
5145000000,-1.314602057359553e-14,-9.001135862549299e-15
5145500000,-1.25845904930129e-14,-4.344851440419076e-15
5146000000,-7.61184982435083e-15,-7.145985644706231e-15
5146500000,-6.553447238601319e-15,-1.159654885099513e-14
5147000000,-9.278274061882103e-15,-1.15169534090106e-14
5147500000,2.032748098926098e-14,-2.640941951074742e-14
5148000000,-1.9459971519535e-07,-3.066512691910608e-07
5148500000,2.433451844599481e-14,1.683168583211358e-14
5149000000,-7.207734688236557e-15,8.043817781234397e-15
5149500000,-1.992398870331499e-15,5.934951853249611e-15
5150000000,-4.225994085685079e-15,1.379579662141556e-15
5150500000,-3.988532686853943e-15,-4.355038972180492e-15
5151000000,-1.01819694364883e-14,-3.221132953267692e-15
5151500000,1.735165938203775e-14,-2.513072003659213e-14
5152000000,3.238403726519364e-08,4.215729880148448e-07
5152500000,3.024372452963643e-14,1.787420635522304e-14
5153000000,-5.102222474659601e-15,1.482585946762528e-14
5153500000,-1.726424909437845e-15,1.415142616826678e-14
5154000000,-4.89501660479997e-15,9.803535520496595e-15
5154500000,-1.087027169990382e-14,8.454943549740911e-15
5155000000,-1.039152383395097e-14,1.288403660776222e-14
5155500000,-2.799811674949847e-14,-2.493802984952541e-14
5156000000,5.172033070484323e-08,-2.247927035605845e-09
5156500000,2.697801171136578e-14,-2.742152294945409e-14
5157000000,1.394333702628494e-14,1.254942053326848e-14
5157500000,1.336481128507632e-14,7.047900414169146e-15
5158000000,7.789208739626873e-15,9.632577089621923e-15
5158500000,5.007533060301267e-15,1.347992433263933e-14
5159000000,7.989150768807914e-15,1.507399613316423e-14
5159500000,-2.602547310344077e-14,1.977926929486347e-14
5160000000,2.525794427302285e-08,7.911856942895114e-08
5160500000,-1.612395253345079e-14,-2.461126156523184e-14
5161000000,1.183162866131893e-14,-5.250084376264522e-15
5161500000,7.282110119591615e-15,-5.457111603166316e-15
5162000000,7.580984107305502e-15,-4.432964285125409e-16
5162500000,8.072069580168157e-15,3.774702031576924e-15
5163000000,1.156046955318182e-14,2.942063706728543e-15
5163500000,-5.255683987330187e-15,2.27771489520076e-14
5164000000,1.318977222163467e-07,5.084188469837246e-08
5164500000,-2.062091110329636e-14,-5.891075675342419e-15
5165000000,5.088271225302726e-15,-8.367601726056018e-15
5165500000,2.531457887790371e-15,-5.966279601158899e-15
5166000000,5.66847900192928e-15,-3.139880272252828e-15
5166500000,9.789166448986273e-15,6.680523082516605e-16
5167000000,1.235234085143302e-14,-3.747213689165931e-15
5167500000,9.727878584303828e-15,3.338618565314477e-14
5168000000,-4.497378776720445e-07,-4.673209977142968e-07
5168500000,-3.449318045245271e-14,1.145951543494779e-14
5169000000,-7.066810522867218e-15,-1.43614041853842e-14
5169500000,-8.744482530280514e-15,-1.063571673210013e-14
5170000000,-3.469252966411385e-15,-1.019843966276929e-14
5170500000,5.482562033017888e-16,-1.356743355832355e-14
5171000000,-2.849634888600244e-15,-1.555382550094079e-14
5171500000,3.465341804530889e-14,-1.046864836162196e-14
5172000000,-4.903581984087067e-08,8.054562862169401e-09
5172500000,1.096021748938103e-14,3.372613510501344e-14
5173000000,-1.306516762202308e-14,5.071732421187875e-15
5173500000,-8.586355222137413e-15,7.26440752351572e-15
5174000000,-7.513342985129795e-15,1.920690494926813e-15
5174500000,-7.506309260664749e-15,-1.556543759277235e-15
5175000000,-1.022711604323715e-14,-1.344599637419772e-15
5175500000,5.296401802125989e-15,-1.728918208821598e-14
5176000000,-7.406208186580637e-08,2.343996831874559e-08
5176500000,1.70017825709046e-14,8.15729936980232e-15
5177000000,-5.158153757613741e-15,8.757403714834547e-15
5177500000,-2.747373235404408e-15,7.006422863658613e-15
5178000000,-5.282433132470669e-15,4.427024942735029e-15
5178500000,-8.374182761520854e-15,1.047002930807074e-15
5179000000,-1.104519960245562e-14,4.360846103897506e-15
5179500000,-5.765633660373936e-15,-2.584504806633595e-14
5180000000,-2.751287239287082e-08,-1.993815013149992e-08
5180500000,2.875672587638657e-14,-2.953057260486022e-15
5181000000,3.779366886980767e-15,1.574530509525839e-14
5181500000,4.431586260305455e-15,1.347991357762889e-14
5182000000,1.942017908331946e-16,1.301897081108197e-14
5182500000,-5.858742349567849e-15,1.724415580163851e-14
5183000000,-3.425706622091979e-16,2.089371607895611e-14
5183500000,-5.016668256833553e-14,7.235375245918455e-15
5184000000,1.271239640301151e-06,-1.964482456841126e-06
5184500000,-1.03621247826323e-14,-4.752062263721394e-14
5185000000,1.742771510117251e-14,-4.313489687669852e-15
5185500000,1.202003273632624e-14,-8.330178053698294e-15
5186000000,9.648516858360301e-15,-1.22558546013894e-15
5186500000,9.684663959086e-15,3.27454076499912e-15
5187000000,1.27194362901619e-14,3.057433755108706e-15
5187500000,-6.928852162313023e-15,2.473854160028298e-14
5188000000,3.747529779869447e-08,-2.694394357830434e-08
5188500000,-2.407508925722531e-14,-8.248958078543748e-15
5189000000,4.793580009808312e-15,-9.971058221708336e-15
5189500000,1.159638825562621e-15,-7.756036255807026e-15
5190000000,4.223359269243302e-15,-4.323796249278259e-15
5190500000,6.811012749901622e-15,-1.183408106868135e-15
5191000000,9.310345421129579e-15,-3.315886480366059e-15
5191500000,3.977785952187851e-15,2.247950275446966e-14
5192000000,1.202770457286434e-08,-7.257060664762556e-08
5192500000,-2.484759792020524e-14,2.721745191098516e-15
5193000000,-3.229431684680334e-15,-1.279324605674576e-14
5193500000,-3.872436258274208e-15,-9.898012113548295e-15
5194000000,-2.451371527491838e-16,-9.350228961707479e-15
5194500000,4.888798561285613e-15,-1.060209992362514e-14
5195000000,2.132356500053794e-15,-1.495003004922753e-14
5195500000,3.329850765063182e-14,5.207530950231626e-15
5196000000,4.26310218221008e-08,-5.936226864946589e-08
5196500000,-6.496678581644908e-15,3.524053080196601e-14
5197000000,-1.587575667661981e-14,-6.983149816934136e-16
5197500000,-1.487538220040042e-14,2.663551560519385e-15
5198000000,-1.167923074413204e-14,-1.40892048079308e-15
5198500000,-1.478564201298501e-14,-5.677358439658621e-15
5199000000,-1.600429325200929e-14,-1.813811432731854e-15
5199500000,-7.091643507577832e-15,-3.72768447323824e-14
5200000000,-4.259015220532862e-06,-7.314178033866905e-07
5200500000,3.138509841644804e-14,-1.01661544406524e-14
5201000000,1.101893762271907e-15,8.924008857127993e-15
5201500000,4.889269390295775e-15,3.757747788734008e-15
5202000000,-6.658931516498384e-16,1.684536548652938e-15
5202500000,-2.765605843336318e-15,-2.070056035115653e-15
5203000000,-7.120739937543449e-15,4.63879899439635e-16
5203500000,3.501316546549207e-15,-2.430757826053669e-14
5204000000,2.947370182278736e-10,1.635390317608102e-07
5204500000,2.808211855740215e-14,1.288790564036053e-15
5205000000,2.874399432536354e-15,1.265134690064189e-14
5205500000,3.954355182503151e-15,1.023323394262514e-14
5206000000,2.206407789529004e-16,8.762469127109726e-15
5206500000,-5.496202594171802e-15,9.020326808090169e-15
5207000000,-4.016658860927359e-15,1.398657012747714e-14
5207500000,-2.991608469005895e-14,-1.434391541290245e-14
5208000000,5.96246651830608e-08,4.046253854368497e-09
5208500000,1.72117932437301e-14,-3.270151280699872e-14
5209000000,1.695482066317548e-14,5.518711017246216e-15
5209500000,1.546377692371578e-14,2.002668135215435e-15
5210000000,1.138979741079594e-14,5.536113241023083e-15
5210500000,1.003509782108289e-14,1.108753602815226e-14
5211000000,1.468032690697912e-14,1.053425109929872e-14
5211500000,-1.974820606363325e-14,2.897949363032108e-14
5212000000,1.894898198637699e-08,9.270479710561975e-08
5212500000,-2.526773139220057e-14,-2.139702974277604e-14
5213000000,1.228818502668724e-14,-1.093248449765982e-14
5213500000,7.978433661807544e-15,-1.02677724245772e-14
5214000000,1.0549991970834e-14,-4.946757074068907e-15
5214500000,1.59398878598542e-14,-1.455983836840632e-15
5215000000,1.714975324346225e-14,-5.919130364834361e-15
5215500000,2.161860355129649e-14,3.740162657802957e-14
5216000000,1.256760508581812e-06,1.313175325592426e-07
5216500000,-3.269534732042469e-14,2.190365628506626e-14
5217000000,-6.677543884106446e-15,-1.327304831635374e-14
5217500000,-7.475913892749801e-15,-6.206283652188608e-15
5218000000,-7.928788858660791e-16,-6.853552179621084e-15
5218500000,4.489151098743581e-15,-5.782418971807428e-15
5219000000,5.344007301628868e-15,-1.156576571503673e-14
5219500000,2.422794013367686e-14,1.734289384654758e-14
5220000000,-2.115879419970165e-07,-3.320718229363304e-08
5220500000,-1.967124326897472e-14,2.747201977102504e-14
5221000000,-1.360992648765664e-14,-6.565009645476564e-15
5221500000,-1.299100323983197e-14,-3.875350164668954e-15
5222000000,-8.611381540662608e-15,-6.220554423388321e-15
5222500000,-6.646666460027178e-15,-1.206543765392464e-14
5223000000,-1.147377701250358e-14,-1.135096409957076e-14
5223500000,2.634559720651312e-14,-2.704834741367881e-14
5224000000,-8.465724234555119e-09,8.753792654019563e-09
5224500000,2.712502392722566e-14,2.572074725312548e-14
5225000000,-1.079768352229431e-14,1.127885145971381e-14
5225500000,-5.255212795947838e-15,1.150372539000731e-14
5226000000,-7.266101435043704e-15,5.697080203744176e-15
5226500000,-1.04145520275704e-14,2.772378624689318e-15
5227000000,-1.192060112444243e-14,5.0225177744307e-15
5227500000,-1.135835163903866e-14,-2.521717755048308e-14
5228000000,-1.184991471105076e-07,2.953450021167758e-08
5228500000,2.56250040537408e-14,-9.913628515049669e-15
5229000000,4.569398278147943e-15,1.22207771165781e-14
5229500000,5.863933154934848e-15,7.746438251120171e-15
5230000000,1.359287357754622e-15,7.567565886220705e-15
5230500000,-1.350178116836707e-15,7.121620809551061e-15
5231000000,-2.233911381349746e-15,9.933874702623986e-15
5231500000,-1.333181115232778e-14,-4.266640907829126e-15
5232000000,6.608962212967948e-08,1.702774262641013e-07
5232500000,9.266770704380973e-15,-1.087976106670125e-14
5233000000,7.408460668785594e-15,6.687709026659604e-15
5233500000,5.834084247297518e-15,6.626882354231974e-15
5234000000,3.945584595501125e-15,8.323953392996227e-15
5234500000,2.847514679670547e-16,1.443460437521884e-14
5235000000,7.312231451060068e-15,1.517039820187021e-14
5235500000,-3.901596786718629e-14,2.138394335045334e-14
5236000000,7.05672205074306e-08,-3.127475521744496e-07
5236500000,-2.403690317722467e-14,-3.700474237422095e-14
5237000000,1.426348056386695e-14,-9.914336694651953e-15
5237500000,8.634468932421571e-15,-1.208223129440928e-14
5238000000,9.256938789806409e-15,-5.012795959140257e-15
5238500000,1.274963369548195e-14,-1.514796902790128e-15
5239000000,1.426246868619142e-14,-3.616542456097634e-15
5239500000,1.123223379781539e-14,3.046414390416192e-14
5240000000,2.189889763559714e-08,-8.963364452615731e-09
5240500000,-2.903844967412085e-14,9.853775278085145e-15
5241000000,-3.399913076702492e-15,-1.300699345424244e-14
5241500000,-4.891611679712425e-15,-7.807564309958659e-15
5242000000,2.815961324256607e-16,-7.245266006252748e-15
5242500000,4.015032175319708e-15,-6.007628898831275e-15
5243000000,5.245721393242049e-15,-9.823613548610709e-15
5243500000,1.699942704708759e-14,1.226689507677003e-14
5244000000,-1.248934175124112e-08,-6.905771106186009e-08
5244500000,-1.479658780133683e-14,1.631904237672759e-14
5245000000,-8.059729980306413e-15,-7.388580343476167e-15
5245500000,-6.688900855012303e-15,-5.389589954321625e-15
5246000000,-3.316190617751291e-15,-6.985938043626864e-15
5246500000,1.481974046206679e-15,-1.125777174431175e-14
5247000000,-3.653759115460534e-15,-1.380664194877725e-14
5247500000,3.700308453667484e-14,-7.020228942779579e-15
5248000000,1.215555337572096e-07,-2.368636458493825e-07
5248500000,9.235842170845581e-15,3.826085161824523e-14
5249000000,-1.598213800326565e-14,5.45835693764359e-15
5249500000,-1.154626810222515e-14,8.704388164868329e-15
5250000000,-1.030941497549354e-14,2.673209512266816e-15
5250500000,-1.206899227067031e-14,-9.936613654488786e-16
5251000000,-1.397651309507184e-14,2.953831575582128e-16
5251500000,-2.869758433762542e-15,-2.737901645977065e-14
5252000000,3.218775024927455e-08,1.241611359355571e-07
5252500000,2.608422016021163e-14,6.481876815898044e-17
5253000000,-8.745863769464957e-16,1.296277383736487e-14
5253500000,1.33776661253348e-15,9.451427641893555e-15
5254000000,-2.598701018059862e-15,7.779906878317925e-15
5254500000,-5.997351392802948e-15,7.018283676698927e-15
5255000000,-6.2721112507515e-15,9.902958759275033e-15
5255500000,-1.896386436465034e-14,-9.18914946242931e-15
5256000000,2.595988715179183e-08,8.778054595834173e-08
5256500000,9.664657510484189e-15,-1.600775644001508e-14
5257000000,5.95560533939794e-15,6.178816411361258e-15
5257500000,4.38025218718479e-15,3.679881425344638e-15
5258000000,1.362599275741012e-15,5.516703158577464e-15
5258500000,-3.096164924298708e-15,7.614141995185796e-15
5259000000,-3.434929523249662e-17,1.128375532427362e-14
5259500000,-2.81573847992172e-14,-2.832154164985801e-15
5260000000,3.512519270124952e-08,-4.873452516169959e-09
5260500000,3.272468448795448e-15,-2.955014160756982e-14
5261000000,1.419078221612276e-14,7.521681159665529e-16
5261500000,1.219927226272552e-14,-1.635018022098271e-15
5262000000,1.015877026845917e-14,2.638819873867064e-15
5262500000,1.211377263809521e-14,8.33947137616257e-15
5263000000,1.565882357644714e-14,5.468229804239115e-15
5263500000,-7.498217110686156e-15,4.095573826903892e-14
5264000000,1.691336792768723e-07,1.493996432817381e-07
5264500000,-3.958003988772316e-14,-5.028151979845405e-15
5265000000,1.513355685990596e-15,-1.558638405825797e-14
5265500000,-2.706198970815929e-15,-1.1456995449728e-14
5266000000,2.467150968524097e-15,-8.007651044732615e-15
5266500000,6.92954395394662e-15,-5.679849076951596e-15
5267000000,8.552834405874216e-15,-9.921861541984457e-15
5267500000,1.890632898675858e-14,2.18442500319615e-14
5268000000,-4.974981654889143e-07,-2.416184640708548e-07
5268500000,-2.410059060323732e-14,2.043181155340891e-14
5269000000,-1.020104054871597e-14,-9.500866970783437e-15
5269500000,-1.015590010873002e-14,-5.605801831402125e-15
5270000000,-5.313564626656788e-15,-6.698305880557324e-15
5270500000,-1.397342597158498e-15,-8.796771003158034e-15
5271000000,-3.452513997608236e-15,-1.138786492028603e-14
5271500000,2.261310128677569e-14,-9.149419694067887e-16
5272000000,-8.710881234517929e-08,1.327482121827867e-08
5272500000,-3.236513815453124e-15,2.469073226571341e-14
5273000000,-1.487408541894556e-14,-1.232541563393294e-15
5273500000,-1.19744803250106e-14,4.45918551962127e-16
5274000000,-1.060081386999384e-14,-3.572950989322925e-15
5274500000,-1.07198375927003e-14,-9.315866093982706e-15
5275000000,-1.563803090284334e-14,-7.931765558302701e-15
5275500000,1.462797422200821e-14,-3.470279692052947e-14
5276000000,-2.534317046413768e-08,-1.453894200008401e-09
5276500000,3.318142061449534e-14,1.609507241914255e-14
5277000000,-7.58856122126183e-15,1.534572939359016e-14
5277500000,-3.623682468831766e-15,1.37052991355516e-14
5278000000,-7.262750618334796e-15,9.161784531392863e-15
5278500000,-1.255744960022847e-14,8.413829947662213e-15
5279000000,-1.17513897308699e-14,1.190877566787684e-14
5279500000,-3.2554350168943e-14,-1.79659398562475e-14
5280000000,-1.586032706120671e-07,1.121483902715453e-07
5280500000,1.197572448233953e-14,-2.967570024512859e-14
5281000000,7.298832693483414e-15,5.204015859555692e-15
5281500000,4.90452072797722e-15,-9.482926917237847e-16
5282000000,-9.551340043786989e-17,1.8580562438898e-15
5282500000,-5.853199305663848e-15,2.16225677033528e-16
5283000000,-6.437080344781698e-15,6.968207653665677e-15
5283500000,-1.968033496446678e-14,-2.709790087313874e-14
5284000000,2.417572981617455e-06,9.024474790393812e-07
5284500000,2.766922443748901e-14,-2.621324715086228e-14
5285000000,1.433296267949788e-14,8.801053456099727e-15
5285500000,1.479724679961052e-14,4.919543549520681e-15
5286000000,9.804113737038033e-15,6.849794591772221e-15
5286500000,8.439925899489497e-15,1.206181102377728e-14
5287000000,1.219743574467403e-14,1.162676365659261e-14
5287500000,-2.300732272180565e-14,2.839199559266968e-14
5288000000,4.390791302306537e-08,-1.405117710805926e-07
5288500000,-2.663668047952637e-14,-2.394293248499338e-14
5289000000,1.04204821024393e-14,-1.257997045664283e-14
5289500000,6.041255494313879e-15,-1.186012072176566e-14
5290000000,8.2905742085747e-15,-6.985826063261876e-15
5290500000,1.27017804930549e-14,-4.508240399918224e-15
5291000000,1.335722960327414e-14,-8.772849968814152e-15
